Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2063644399456985239,"Terus terang.

Dulu Onn Hafiz merayu kpd DAP bantu berkempen utk calon BN di PRK N29 Mahkota. 

Namun kini sikap kesombongan dan keangkuhannya amat dikesali. 

Ini bukan budaya Melayu.

Saya yakin rakyat akan tolak sikap yg sombong dan angkuh. 

Undi HARAPAN, Johor ke depan! https://t.co/NMl6KYUU0z",https://x.com/NgaKorMing/status/2063644399456985239,,,negative,2026-06-07 15:29:00+00:00,826,172,207,89834,0.0076389670372009055,2103,,,negative,0.9745367765426636,malay,Malay/Bumiputera,love,0.07776141166687012,0.027666281908750534,0.03472861647605896,0.050562784075737,0.64385986328125,0.03136138617992401
x,post,2063661793168462183,"RT @NgaKorMing: Terus terang.

Dulu Onn Hafiz merayu kpd DAP bantu berkempen utk calon BN di PRK N29 Mahkota. 

Namun kini sikap kesombonga…",https://x.com/anwaribrahim/status/2063661793168462183,,,negative,2026-06-07 16:38:07+00:00,826,172,207,89834,0.13132434636354445,2103,,,negative,0.5622521787881851,multilingual,Unknown,love,0.08346492797136307,0.022574670612812042,0.040474485605955124,0.03247511386871338,0.5476976037025452,0.031122630462050438
x,post,2064881001600618857,RT @AmirudinShari: Berikut merupakan kenyataan media yang dikeluarkan oleh Pejabat Daerah dan Tanah Hulu Langat berhubung isu bangunan pene…,https://x.com/anwaribrahim/status/2064881001600618857,,,neutral,2026-06-11 01:22:49+00:00,129,65,195,88878,0.5,1277,,,neutral,0.9976916313171387,malay,Malay/Bumiputera,no_clear_emotion,0.03635932505130768,0.02002037689089775,0.0423089861869812,0.02596426196396351,0.0863904133439064,0.04017403721809387
x,post,2063502202765791647,"Pakatan Harapan berpegang pada satu prinsip yang jelas sepanjang lebih tiga tahun mentadbir: tidak boleh curi wang rakyat. Rasuah dan penyalahgunaan kuasa tidak boleh diberi ruang untuk berakar dalam negara ini.

Pakatan Harapan akan terus mempertahankan prinsip keadilan untuk semua. Negara tidak boleh mempunyai satu undang-undang untuk rakyat biasa dan satu lagi untuk orang kaya dan golongan berpengaruh. Maruah tidak terletak pada retorik atau slogan, tetapi pada keberanian menegakkan kebenaran, memelihara amanah dan memastikan setiap rakyat mendapat layanan yang sama di sisi undang-undang.

#MalaysiaMADANI
#MADANIbekerja
#YakinMADANI",https://x.com/anwaribrahim/status/2063502202765791647,,,negative,2026-06-07 06:03:57+00:00,372,84,168,93592,0.018014252185821533,1559,,,negative,0.9399524927139282,malay,Malay/Bumiputera,love,0.14487366378307343,0.06925413757562637,0.13479608297348022,0.0605890117585659,0.3610897958278656,0.035736046731472015
x,post,2063515475611721816,"Hipokrit. 

#TolakPN
#UndiHarapan https://t.co/i3adZr92Uf",https://x.com/NgaKorMing/status/2063515475611721816,,,neutral,2026-06-07 06:56:42+00:00,276,49,110,12789,0.5,562,,,neutral,0.875627875328064,english,Mixed/Urban,love,0.11962831765413284,0.034053824841976166,0.07235594093799591,0.04843801632523537,0.38071736693382263,0.03898584470152855
x,post,2063506267130433720,"Biar fakta bicara. 

PH bekerja, berkhidmat dan berbakti. 

PN meratib DAP, DAP, DAP. 

Renung-renungkanlah. 

#MadaniBekerja 
#UndiHarapan https://t.co/MLTscypJBq",https://x.com/NgaKorMing/status/2063506267130433720,,,neutral,2026-06-07 06:20:06+00:00,409,84,90,14942,0.5,732,,,neutral,0.9849093556404114,malay,Malay/Bumiputera,no_clear_emotion,0.08891570568084717,0.03171312436461449,0.07631590217351913,0.053448472172021866,0.30887606739997864,0.04463319480419159
x,post,2063538408384041084,"RT @NgaKorMing: Biar fakta bicara. 

PH bekerja, berkhidmat dan berbakti. 

PN meratib DAP, DAP, DAP. 

Renung-renungkanlah. 

#MadaniBeker…",https://x.com/anwaribrahim/status/2063538408384041084,,,neutral,2026-06-07 08:27:49+00:00,409,84,90,14942,0.5,732,,,neutral,0.9965429902076721,malay,Malay/Bumiputera,love,0.10010265558958054,0.026128241792321205,0.07760127633810043,0.044023025780916214,0.3627377450466156,0.03409034386277199
x,post,2064371142560002356,"PAS gaduh dgn semua orang. 

Kawan tiada, khianat lebih. 

Namun kempen PAS satu je. 

DAP, DAP, DAP, DAP, DAP….

Renung-renungkan lah.. 

#TolakPAS 
#UndiHarapan https://t.co/OxVJMajAju",https://x.com/NgaKorMing/status/2064371142560002356,,,neutral,2026-06-09 15:36:49+00:00,288,49,76,13427,0.5,547,,,neutral,0.7828688025474548,english,Mixed/Urban,no_clear_emotion,0.25666528940200806,0.023962005972862244,0.086394764482975,0.04528484120965004,0.2418825328350067,0.03631867468357086
x,post,2063538737527820690,"RT @DrZalihaMustafa: RAKYAT JOHOR MENGHANTAR ISYARAT JELAS: RIBUAN PENUHI DATARAN KIM’S PARK BUSINESS CENTRE,BATU PAHAT

Lebih 5,000 rakyat…",https://x.com/anwaribrahim/status/2063538737527820690,,,neutral,2026-06-07 08:29:08+00:00,199,30,72,20794,0.5,508,,,neutral,0.8696866631507874,english,Mixed/Urban,no_clear_emotion,0.07893546670675278,0.03073328360915184,0.041009195148944855,0.05887174606323242,0.34319859743118286,0.03352866694331169
x,post,2064528141910151245,"Satu perkara yang saya paling rimas ialah memilih lagu untuk parti politik.

Sebab saya tahu itu bukan kepakaran saya dan lain orang lain citarasa.

Jadi saya serahkan kepada yang muda-muda untuk tentukan.

Ini lagu pertama yang lahir, mula dipasang di Jelajah Kancil di Melaka.

Reaksi nampak OK.

Maknanya kita jangan nak tentukan semua, serahkan kepada mereka yang lebih ahli.

Insya-Allah, setiap 2 minggu Kancil akan release lagu baru secara penuh.

Mohon kawan-kawan yang buat content popularkan lagu-lagu baru ini.",https://x.com/rafiziramli/status/2064528141910151245,,,negative,2026-06-10 02:00:40+00:00,624,145,64,42737,0.05071386694908142,1260,,,negative,0.8309537768363953,malay,Malay/Bumiputera,love,0.03485004976391792,0.05739852041006088,0.3185320794582367,0.018536364659667015,0.3927478790283203,0.05296805128455162
