Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2062796563752337421,"HARI INI DALAM SEJARAH

Adat Perpatih jadi Adat Pengarut!

DYMM Yang di-Pertuan Besar Negeri Sembilan baharu (?) ditabalkan di A’Famosa Golf Resort di Alor Gajah, Melaka bukan jajahan takluk Negeri Sembilan.

Resort yang sama pernah menjadi hos acara pertabalan Sultan Melaka dan Undang Naning yang palsu.",https://x.com/faizalriduan/status/2062796563752337421,,,neutral,2026-06-05 07:20:00+00:00,431,197,21,47500,0.5,1124,935.5,,,neutral,0.9377794861793518,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.05672520026564598,0.018652530387043953,0.036513082683086395,0.015087769366800785,0.09544117748737335,0.04946178197860718
x,comment,2062812006370161107,@faizalriduan Sultan Melaka tak dijemput ke untuk meriahkan majlis?,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,negative,2026-06-05 08:21:22+00:00,29,3,4,0,0.10041671991348267,47,,DoubleCyee,0.0,negative,0.6652776002883911,multilingual,Unknown,Unknown,0.25,surprise,0.05325253680348396,0.14177672564983368,0.03085586056113243,0.05712314322590828,0.26040971279144287,0.3806483745574951
x,comment,2062868009698648083,"@faizalriduan Tabal kat resort jual arak, syabas adat N9🍻",,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,positive,2026-06-05 12:03:54+00:00,5,1,0,0,0.8807767748832702,7,,RedZuan@KualaSepetang.,0.0,positive,0.6025892496109009,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.15947937965393066,0.03929823264479637,0.08960834890604019,0.045233361423015594,0.2645023465156555,0.040640536695718765
x,comment,2062878692226003168,"@faizalriduan Ko Jolobak, ko Jolobu
Tuai padi tigo tangkai
Kalau kono komat Jolobu
Tak mati badan menghasai",,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,negative,2026-06-05 12:46:21+00:00,4,1,0,0,0.0005419313907623069,6,,Razif Abu Huzaifah,0.0,negative,0.9981935620307922,malay,Malay/Bumiputera,Malay/Bumiputera,0.68,love,0.2243577390909195,0.04081480950117111,0.05215886980295181,0.03676110506057739,0.45818212628364563,0.022565603256225586
x,comment,2062899431981342801,"@faizalriduan @amvanhuizen Skali skala tabal luar negeri 
Hujan emas 🤣",,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 14:08:46+00:00,0,0,0,0,0.5,0,,ahyazid,0.0,neutral,0.7946398854255676,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.06324729323387146,0.019796093925833702,0.05960714817047119,0.017284059897065163,0.22046034038066864,0.01929069310426712
x,comment,2062914260951556279,@faizalriduan PD pun banyak resort,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 15:07:41+00:00,0,0,0,0,0.5,0,,parkone,0.0,neutral,0.8591594696044922,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.21027062833309174,0.03257559984922409,0.11014605313539505,0.04139702394604683,0.23957934975624084,0.03501947969198227
x,comment,2063243178258641118,@faizalriduan negeri konoha malaysia,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,positive,2026-06-06 12:54:41+00:00,1,0,0,0,0.912742944061756,1,,tobizz,0.0,positive,0.7091431468725204,multilingual,Unknown,Unknown,0.25,love,0.12188871204853058,0.03227786719799042,0.07544839382171631,0.04591194540262222,0.4253349006175995,0.03411693498492241
x,comment,2063130126095982754,"@faizalriduan 1. Ini pemasyuran bukan pertabalan. 
2. Majlis dijadual berlangsung di Balai Kediaman Rasmi YTM Tunku Besar Tampin
3. Tuanku Nadzarudin menginap di A Famosa sebab dekat dengan Tampin, n tu je hotel proper yang ada area situ. 
4. Polis yg halang baginda dari bergerak ke Balai TBT",,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-06 05:25:27+00:00,2,0,1,0,0.5,5,,Amir Zakwan,0.0,neutral,0.9966037273406982,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,anger,0.32176709175109863,0.03838912397623062,0.07925394177436829,0.03832139074802399,0.1880887746810913,0.04066316410899162
x,comment,2062837842032939283,@faizalriduan Raja A famosa,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 10:04:01+00:00,1,1,0,0,0.5,3,,Stanley Chiew,0.0,neutral,0.7973105311393738,english,Mixed/Urban,Unknown,0.25,love,0.09865841269493103,0.014951628632843494,0.053863488137722015,0.018211927264928818,0.44208523631095886,0.02098122052848339
x,comment,2062878155120279896,@faizalriduan Dia raja negeri mana?..raja melaka..atau n9?..,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 12:44:13+00:00,1,0,0,0,0.5,1,,hafiz8🇲🇾#🇵🇸FREEPALESTINE,0.0,neutral,0.9971924424171448,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.07976607978343964,0.018730303272604942,0.04932510107755661,0.021793706342577934,0.29427871108055115,0.03469960391521454
x,comment,2062837713712369739,@faizalriduan Donlod Yamtuan baru,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 10:03:31+00:00,0,0,0,0,0.5,0,,Matodam,0.0,neutral,0.8796027898788452,english,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.1419774889945984,0.05079863592982292,0.0766146332025528,0.05929570645093918,0.31027334928512573,0.05134805291891098
x,comment,2063036749820088587,@faizalriduan Cuti-cuti Malaysia / Family Day .,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,positive,2026-06-05 23:14:25+00:00,0,0,0,0,0.9303145200014113,0,,❤️Raudhah🤍🇲🇾,0.0,positive,0.7677150666713715,multilingual,Unknown,Unknown,0.25,love,0.07532819360494614,0.028583701699972153,0.06615175306797028,0.043891455978155136,0.5016859173774719,0.03221047669649124
x,comment,2062838123793695203,@faizalriduan Yamtuan of A Famosa ke ni?,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 10:05:09+00:00,3,1,1,0,0.5,8,,Your Mc Dreamy,0.0,neutral,0.9242308735847473,english,Mixed/Urban,Unknown,0.25,love,0.04744942486286163,0.02044765092432499,0.03534892946481705,0.02468102239072323,0.4525914192199707,0.058265186846256256
x,comment,2062863018455957649,@faizalriduan Naning ex n9 yg masuk melaka tu bukan alor gajah ke.,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 11:44:04+00:00,0,0,0,0,0.5,0,,notak,0.0,neutral,0.8760477304458618,english,Mixed/Urban,Unknown,0.15,no_clear_emotion,0.12183807045221329,0.04682517796754837,0.058130547404289246,0.034906722605228424,0.18745674192905426,0.06800307333469391
x,comment,2063142054486814991,@faizalriduan Adat Perpantek,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,positive,2026-06-06 06:12:51+00:00,1,0,0,0,0.8277556851506233,1,,MK Na'im,0.0,positive,0.42585228383541107,multilingual,Unknown,Unknown,0.25,love,0.12386379390954971,0.036473289132118225,0.0707211121916771,0.04432431608438492,0.3964667022228241,0.03584984317421913
x,comment,2062970891089383563,@faizalriduan Adik..pi belajar lagi ya..buka undang tubuh negeri Melaka..ada tak disebut perkataan Naning..apa yang palsu..Naning mmg dari dulu dibenci British dan Belanda..dan Adat Perpatih Naning sejak 1200 Masihi dah bertapak di Alor Gajah dan seterusnya ke daerah2 lain..adik..pi belajar,,https://x.com/faizalriduan/status/2062796563752337421,2062796563752337421,neutral,2026-06-05 18:52:43+00:00,5,0,1,0,0.5,8,,akizamy,0.0,neutral,0.8149335384368896,english,Mixed/Urban,Unknown,0.25,love,0.05584574118256569,0.016924146562814713,0.019907495006918907,0.03331293910741806,0.7810558676719666,0.024160979315638542
x,post,2065225661615378578,"Undang mempunyai kedudukan yang mulia dalam sistem Adat Perpatih. Namun kemuliaan itu tidak membawa maksud kedaulatan diraja.

Mereka bukan pewaris takhta dan bukan daripada susur galur Putera Yang Empat. https://t.co/sLBNXMTxzh",https://x.com/islah_rasmi/status/2065225661615378578,,,negative,2026-06-12 00:12:22+00:00,313,105,20,30805,0.0007267534732818826,746,613.805,,,negative,0.9975774884223938,malay,Malay/Bumiputera,Unknown,0.0,fear,0.08130919933319092,0.3473820984363556,0.12084024399518967,0.03587152436375618,0.13499988615512848,0.09683570265769958
x,comment,2065225665654497437,"Sebaliknya, mereka ialah pembesar dan ketua adat yang diangkat untuk mewakili luak masing-masing.

Para Undang mempunyai peranan penting dalam memilih Yang di-Pertuan Besar daripada kalangan Putera Yang Empat. Namun hak memilih Raja tidak bermaksud mereka sendiri adalah Raja.",,https://x.com/islah_rasmi/status/2065225661615378578,2065225661615378578,negative,2026-06-12 00:12:23+00:00,8,2,1,0,0.010726225376129161,15,,ISLAH,0.0,negative,0.9642459154129028,malay,Malay/Bumiputera,Unknown,0.15,no_clear_emotion,0.044584885239601135,0.01594754122197628,0.0502329058945179,0.014375483617186546,0.12069763243198395,0.029811054468154907
x,comment,2065230825575342548,"Kami juga pernah keluarkan infografik latarbelakang Tuanku Muhriz Ibni Almarhum Tuanku Munawir.

Baca disini:
https://t.co/ete4HiODGw https://t.co/ENU4EPAe1I",,https://x.com/islah_rasmi/status/2065225661615378578,2065225661615378578,neutral,2026-06-12 00:32:53+00:00,28,5,0,0,0.5,38,,ISLAH,0.0,neutral,0.9953380823135376,malay,Malay/Bumiputera,Unknown,0.15,love,0.025280291214585304,0.028872203081846237,0.034220147877931595,0.05550410971045494,0.3288450241088867,0.23917952179908752
x,comment,2065245088159318376,@islah_rasmi Laaa kerani UMNO ke?,,https://x.com/islah_rasmi/status/2065225661615378578,2065225661615378578,neutral,2026-06-12 01:29:34+00:00,6,2,0,0,0.5,10,,Kokoawan,0.0,neutral,0.8887924551963806,english,Mixed/Urban,Unknown,0.25,love,0.0571351982653141,0.01593068242073059,0.033939819782972336,0.02826986275613308,0.5054414868354797,0.033753734081983566
x,comment,2065264222288945544,@islah_rasmi Kerani UMNO. Patut lah. Faham2.,,https://x.com/islah_rasmi/status/2065225661615378578,2065225661615378578,neutral,2026-06-12 02:45:36+00:00,6,1,0,0,0.5,8,,Zambri Khadir,0.0,neutral,0.8094626665115356,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.018215401098132133,0.02181163802742958,0.01763905957341194,0.030526919290423393,0.11931227892637253,0.38879480957984924
