Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2063873781597094089,"Bukan Salah UMNO DUN Negeri Sembilan Bubar - Mustapha Nagoor

Oleh Mynewshub

SEREMBAN – Setiausaha Badan Perhubungan UMNO Negeri Sembilan, Datuk Mustapha Nagoor menyenaraikan tujuh fakta UMNO tidak boleh dipersalahkan susulan pembubaran Dewan Undangan Negeri (DUN) Negeri Sembilan.

Beliau berkata, pelbagai pihak cuba meletakkan sepenuhnya tanggungjawab krisis politik negeri itu di bahu UMNO, sedangkan punca sebenar krisis berpunca daripada kegagalan Menteri Besar mengurus dan menyelesaikan isu yang timbul sehingga kedudukan institusi Yang Dipertuan Besar Negeri Sembilan dan Co-Ruler diperdebatkan secara terbuka.

Menurutnya, antara fakta yang perlu diberi perhatian adalah Menteri Besar telah disabdakan sebagai berbohong oleh Undang Yang Empat serta Tunku Besar Tampin, selain turut dinyatakan tidak lagi layak meneruskan jawatan tersebut dan sewajarnya meletakkan jawatan.

Katanya, tuntutan mendapatkan minit Dewan Keadilan dan Undang juga bukan dibuat oleh UMNO, sebaliknya oleh ahli dewan berkenaan sehingga mereka terpaksa mendapatkan dokumen tersebut melalui saluran mahkamah.

""Menteri Besar turut disabdakan sebagai memperlekehkan kedudukan Co-Ruler sebagaimana yang dinyatakan oleh Undang Yang Empat. Itu juga bukan kenyataan yang datang daripada UMNO,"" katanya dalam satu kenyataan.

Mustapha turut mempersoalkan mengapa UMNO dipersalahkan sedangkan Menteri Besar sebelum ini memaklumkan pembubaran DUN hanya akan berlaku seawal Oktober 2026 selepas mesyuarat Exco Kerajaan Negeri, namun akhirnya mengumumkan pembubaran DUN pada 4 Jun lalu yang berkuat kuasa sehari kemudian.

Beliau berkata, desakan awal supaya DUN Negeri Sembilan dibubarkan selepas pembubaran DUN Johor juga bukan datang daripada UMNO, sebaliknya daripada Pengerusi DAP Negeri Sembilan yang mengumumkan negeri itu akan turut membubarkan DUN dalam tempoh 24 jam selepas Johor.

Menurutnya, sepanjang krisis berkenaan sehingga pembubaran DUN dibuat, tidak pernah diadakan sebarang pertemuan rasmi atau perbincangan serius oleh Menteri Besar bersama 14 ADUN UMNO bagi menerangkan langkah penyelesaian yang sedang diambil untuk meredakan kemelut yang menjadi punca penarikan sokongan mereka pada 27 April lalu.

""Jadi tak payahlah semuanya disalahkan kepada UMNO.

""Sehingga hari ini, tiada satu kenyataan rasmi yang dikeluarkan Menteri Besar untuk menjawab, meredakan atau mendamaikan keadaan sehingga krisis ini dapat diselesaikan. Yang ada hanyalah kenyataan politik dan terus menyalahkan UMNO,"" katanya.

Beliau menegaskan UMNO tidak lari daripada tanggungjawab, sebaliknya mengambil pendirian berdasarkan prinsip, mempertahankan maruah institusi negeri serta memastikan kestabilan pentadbiran sentiasa menjadi keutamaan.

Mustapha berkata, sepanjang lebih 60 tahun UMNO mentadbir Negeri Sembilan, krisis berkaitan adat pernah berlaku namun tidak sehingga mencetuskan situasi yang disifatkan memalukan institusi diraja, Undang dan Adat Perpatih seperti yang berlaku ketika ini.

Mengulas keputusan UMNO Negeri Sembilan untuk bersedia bertanding di kesemua 36 kerusi DUN pada Pilihan Raya Negeri akan datang, beliau berkata langkah itu bukan tindakan angkuh atau mendabik dada.

Sebaliknya, katanya, keputusan tersebut dibuat selepas Pengerusi DAP Negeri Sembilan mengumumkan dalam Konvensyen Pakatan Harapan bahawa gabungan itu akan bertanding di semua 36 kerusi DUN.

""Sebagai parti yang bertanggungjawab, UMNO juga bersedia menawarkan pilihan kepada rakyat bagi menyelesaikan kemelut yang berlaku,"" katanya. - MYNEWSHUB 

Sumber Info/Foto: Akaun Media Sosial UMNO.Negeri.Sembilan",https://x.com/mynewshub/status/2063873781597094089,,,negative,2026-06-08 06:40:29+00:00,15,2,10,2390,0.00048673152923583984,50,51.39,,,negative,0.9983775615692139,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.2585617005825043,0.16434726119041443,0.017556937411427498,0.378256231546402,0.03821031004190445,0.04109146445989609
x,comment,2064026245768372689,@mynewshub Sudah terdedah https://t.co/sDKZhqByIH,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,negative,2026-06-08 16:46:19+00:00,0,0,0,0,0.10015764087438583,0,,jawariah2121,0.0,negative,0.6661411970853806,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.023002663627266884,0.1439012885093689,0.0936417430639267,0.02129119448363781,0.07427353411912918,0.27874207496643066
x,comment,2063891294154625166,@mynewshub Jangan cuba menegakkan benang yang basah!! Umnolah punca segala masalah yang berlaku!!!,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,negative,2026-06-08 07:50:04+00:00,2,0,0,0,0.0005593657493591087,2,,jawariah2121,0.0,negative,0.9981354475021362,malay,Malay/Bumiputera,Unknown,0.25,anger,0.5297225117683411,0.0387146919965744,0.04472414031624794,0.03717819228768349,0.23863384127616882,0.018754014745354652
x,comment,2063954707958362564,@mynewshub Laaaaa....ni mesti salah Tok Mat! Haahhahaha,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,neutral,2026-06-08 12:02:03+00:00,0,0,0,0,0.5,0,,Suraya Aziz,0.0,neutral,0.5214093327522278,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.06881622970104218,0.014998402446508408,0.03376970812678337,0.04029154032468796,0.7132869958877563,0.02368026040494442
x,comment,2063991905768349769,@mynewshub Sampah punya politikus,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,neutral,2026-06-08 14:29:52+00:00,0,0,0,0,0.5,0,,HN,0.0,neutral,0.6836575865745544,english,Mixed/Urban,Unknown,0.15,love,0.05593698471784592,0.014226333238184452,0.0474744588136673,0.032197173684835434,0.5041095614433289,0.03025154210627079
x,comment,2063964237471576543,@mynewshub berapa umno bayar ni🤭,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,neutral,2026-06-08 12:39:55+00:00,0,0,0,0,0.5,0,,walawey,0.0,neutral,0.7697791457176208,english,Mixed/Urban,Unknown,0.25,love,0.04774760827422142,0.018898922950029373,0.02289978414773941,0.028133759275078773,0.5634691715240479,0.04030095785856247
x,comment,2064012409602494604,@mynewshub Natang bodo https://t.co/4tPYw87oQp,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,negative,2026-06-08 15:51:20+00:00,0,0,0,0,0.1507572904229164,0,,aki,0.0,negative,0.4974756985902786,multilingual,Unknown,Unknown,0.15,love,0.09838862717151642,0.022792762145400047,0.07475917041301727,0.030276170000433922,0.5325794219970703,0.02190118096768856
x,comment,2063987003344244855,@mynewshub Semakin pajang ulasan.. Semakin nampak kaki spin mengencing org...,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,neutral,2026-06-08 14:10:23+00:00,3,0,0,0,0.5,3,,palehotakkau,0.0,neutral,0.6286094188690186,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.015424865297973156,0.044645849615335464,0.26686593890190125,0.012499919161200523,0.08970334380865097,0.09339751303195953
x,comment,2063944924408754382,@mynewshub Janji tebuk atap gagal 🤣🤣🤣,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,neutral,2026-06-08 11:23:10+00:00,0,0,0,0,0.5,0,,adbtc,0.0,neutral,0.6121340990066528,english,Mixed/Urban,Unknown,0.15,surprise,0.08842837065458298,0.3053107261657715,0.029245194047689438,0.03814699128270149,0.02646511048078537,0.324095219373703
x,comment,2063917870376239267,@mynewshub UMNO celaka https://t.co/Fovvgap9dY,,https://x.com/mynewshub/status/2063873781597094089,2063873781597094089,positive,2026-06-08 09:35:40+00:00,0,0,0,0,0.8359822794795035,0,,Riz,0.0,positive,0.45327426493167877,multilingual,Unknown,Unknown,0.15,love,0.13080166280269623,0.0272685419768095,0.0691290870308876,0.049032025039196014,0.36992985010147095,0.036857910454273224
