Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1489549596534285,"SEREMBAN, 20 Jun – Perdana Menteri, Anwar Ibrahim, menghadiri Majlis Makan Malam Himpunan Pertubuhan Lima Generasi Malaysia (PLG) yang berlangsung di Klana Resort, Seremban, malam tadi.

Turut hadir Aminuddin Harun bersama pemimpin masyarakat, wakil pertubuhan dan tetamu jemputan.

Program berkenaan menjadi platform untuk mengeratkan hubungan silaturahim, memperkukuh semangat perpaduan serta bertukar pandangan mengenai usaha pembangunan negara dan kesejahteraan rakyat.

Majlis yang berlangsung dalam suasana harmoni itu turut menekankan kepentingan kerjasama antara pelbagai pihak dalam memastikan manfaat pembangunan dapat dinikmati oleh seluruh lapisan masyarakat, di samping memperkukuh semangat kebersamaan dalam menghadapi cabaran semasa negara.

Sumber Gambar Anwar Ibrahim FB

#NegeriSembilanKiNi",https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,,,positive,2026-06-21 02:07:33+00:00,106,0,21,0,0.9994012415409088,127,,,positive,0.998004138469696,malay,Malay/Bumiputera,happy,0.06778588145971298,0.042759720236063004,0.4021328091621399,0.030416859313845634,0.1571430265903473,0.02742350846529007
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzI3NjAxNDE2NDQzNDk3NjI=,,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 02:22:52+00:00,7,0,0,0,0.5,7,Fendi Fendi,0.0,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzE0ODE3NDY5ODMyNTcyMjE=,Nuar dh pecah tongkang 77 ke🤣🤣,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,negative,2026-06-21 02:54:23+00:00,0,0,0,0,0.05731353163719177,0,Moksa Jati Khiri,0.0,negative,0.8089548945426941,multilingual,Unknown,love,0.14103461802005768,0.027262425050139427,0.07315678149461746,0.0990394875407219,0.3642476797103882,0.031159721314907074
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzEzNjM4MjY5NDg5OTEwNzQ=,PLG tu apa?,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,negative,2026-06-21 03:41:19+00:00,0,0,0,0,0.11385035812854766,0,Mohd Iqbal,0.0,negative,0.6204988062381744,multilingual,Unknown,love,0.14681001007556915,0.044956281781196594,0.10721409320831299,0.026251448318362236,0.44482430815696716,0.02185102552175522
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzI1NzM0MTkyNTY0NDE5NjM=,"Anak2 silat dah, anak2 tahfiz dah..
Sekarang anak2 PLG pulak..
Semuanya anak2 melayu..",,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 03:02:02+00:00,0,0,1,0,0.5,2,Mohd Firdauz,0.0,neutral,0.7893950939178467,english,Mixed/Urban,love,0.027185998857021332,0.011787191033363342,0.06274262815713882,0.018496181815862656,0.46338003873825073,0.021453045308589935
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzIwOTg4NDUwNTc1MTM4ODU=,Macam-macam program Nak PRN ni yo...,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 03:38:11+00:00,0,0,2,0,0.5,4,Rozita Abas,0.0,neutral,0.9069828987121582,english,Mixed/Urban,surprise,0.018584277480840683,0.034844525158405304,0.019961968064308167,0.036268316209316254,0.12992648780345917,0.41939088702201843
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzEzNDc2NjU2NzA4NzI0NDQ=,Mat kacip bertemu mat korup..mat korup bertemu mat kacip dapat dapdah.,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 02:56:39+00:00,3,0,0,0,0.5,3,Muhammad Afandi,0.0,neutral,0.7889674305915833,english,Mixed/Urban,love,0.05085558071732521,0.01925092376768589,0.03568144515156746,0.022466138005256653,0.43385276198387146,0.03136714920401573
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzE5NDU5OTcxMTk0MzY5NDM=,Muhammad Syamim Yusli Muhammad Aizat,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 02:56:10+00:00,0,0,0,0,0.5,0,Nor Hazim,0.0,neutral,0.8661178946495056,english,Mixed/Urban,love,0.07028915733098984,0.029029160737991333,0.05550262704491615,0.02654729224741459,0.6895118951797485,0.021476591005921364
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzEwMjUyNTM0MDAyNjI3NjM=,budaya samseng...,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 03:12:35+00:00,0,0,0,0,0.5,0,Zaifa Niea,0.0,neutral,0.9963005781173706,malay,Malay/Bumiputera,love,0.1560140699148178,0.08565574884414673,0.15160949528217316,0.0760236606001854,0.2590240240097046,0.07159819453954697
facebook,comment,Y29tbWVudDoxNDg5NTQ5NTk2NTM0Mjg1XzEwMTcyMjUwNzczNjM3MTc=,Nak tanye ape manfaat program ni,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,pfbid02DzFCFyi48t1Y2ZmtMHtVhhcqSTZokLbbbeEFRD8qfMbcFWcqfxtvgY9Ym4DSbAa6l,neutral,2026-06-21 03:40:08+00:00,0,0,0,0,0.5,0,Shahliza Shah,0.0,neutral,0.7831372022628784,english,Mixed/Urban,surprise,0.009629940614104271,0.03895104303956032,0.013623109087347984,0.029683897271752357,0.033045172691345215,0.8185648918151855
