Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
facebook,post,1531430932327753,"Terkini Krisis Adat Negeri Sembilan
(Part.2)

Penyerahan memorandum menjunjung taat setia serta mempertahankan institusi 𝗗𝘂𝗹𝗶 𝗬𝗮𝗻𝗴 𝗠𝗮𝗵𝗮 𝗠𝘂𝗹𝗶𝗮 𝗧𝘂𝗮𝗻𝗸𝘂 𝗠𝘂𝗵𝗿𝗶𝘇 𝗶𝗯𝗻𝗶 𝗔𝗹𝗺𝗮𝗿𝗵𝘂𝗺 𝗧𝘂𝗮𝗻𝗸𝘂 𝗠𝘂𝗻𝗮𝘄𝗶𝗿, 𝙔𝙖𝙣𝙜 𝙙𝙞-𝙋𝙚𝙧𝙩𝙪𝙖𝙣 𝘽𝙚𝙨𝙖𝙧 𝙉𝙚𝙜𝙚𝙧𝙞 𝙎𝙚𝙢𝙗𝙞𝙡𝙖𝙣 𝘿𝙖𝙧𝙪𝙡 𝙆𝙝𝙪𝙨𝙪𝙨 dan keluhuran Adat Perpatih berlangsung di hadapan Istana Hinggap Seremban.

#NegeriSembilan #YamTuanBesar @penggemar berat",https://www.facebook.com/reel/858467736856567/,,,neutral,2026-06-14T11:51:14+00:00,0,0,1119,0,0.0,1119,3357.0,,
facebook,post,1572096451590769,"Pengerusi Kerapatan Buapak Lapan Kampung Waris Buanda Dua Carak, Datuk Juan Datuk Zulkipli Shamsudin berkata, mengikut Adat Perpatih, pemilihan seseorang Undang tidak bermula daripada Istana sebaliknya ditentukan oleh badan-badan adat di dalam luaknya sendiri melalui proses yang telah ditetapkan.

“Proses tersebut melibatkan Lembaga, waris dan pada asasnya Ibu Soko yang mempunyai peranan dalam menentukan bakal Undang mengikut adat yang diwarisi turun-temurun.

“Seorang Undang tidak dilantik oleh Yang di-Pertuan Besar. Beliau dipilih di dalam luaknya sendiri oleh badan-badan adat luak menerusi proses adat yang telah ditetapkan.

“Sebarang gambaran bahawa Yang di-Pertuan Besar memilih atau melantik seseorang Undang adalah tidak selaras dengan perjalanan Adat Perpatih yang diamalkan sejak berkurun lamanya di Negeri Sembilan,” katanya.",https://www.facebook.com/reel/2015003786042962/,,,neutral,2026-06-25T12:13:23+00:00,0,0,565,0,0.0,565,1695.0,,
facebook,post,4680717585489279,Isu yang menimpa Negeri Sembilan kena difahami guna kerangka adat yang mana pertikaian tu boleh mencetuskan krisis perlembagaan. #negerisembilan #adatperpatih #krisis #isunegara #malaysia,https://www.facebook.com/reel/1474445001032248/,,,neutral,2026-06-09T12:08:46+00:00,0,0,499,0,0.0,499,1497.0,,
facebook,post,1451189867045839,"Negeri Sembilan yang sinonim dengan adat perpatih kini berdepan kemelut luar biasa apabila timbul perdebatan terbuka melibatkan institusi adat serta perbezaan tafsiran terhadap amalan tradisi tersebut.  

Dalam masa sama, perkembangan ini berlaku ketika landskap politik negeri semakin menarik menjelang pilihan raya akan datang.  Perbincangan turut menyentuh peranan Parti Wawasan, Perikatan Nasional serta hala tuju politik Melayu.   

Kupasan lanjut dibawakan bersama Tan Sri Dr Rais Yatim dalam Explain Sikit Kini, yang berkongsi pandangan sebagai tokoh politik, budaya dan penasihat kepada Undang Yang Empat Negeri Sembilan.  

Ikuti perbincangan penuh dalam Podcast Explain Sikit, Kini di KiniTV bersama wartawan dan penerbit Mastura Malak.  

Video penuh: https://youtu.be/0uG00flvqZA

#malaysiakini #malaysianpolitics #fyp #NegeriSembilan #sinonim #adatperpatih #kemelut #luarbiasa #perdebatan #institusi #adat #perbezaan #amalan #landskappolitik #menarik #pilihanraya #menyentuh #peranan #PartiWawasan #PerikatanNasional #politik #Melayu #RaisYatim #ExplainSikitKini #berkongsi",https://www.facebook.com/reel/1732018231480658/,,,neutral,2026-06-24T10:20:13+00:00,0,0,431,0,0.0,431,1293.0,,
facebook,post,28150687831208642,"UMBUAK UMBAI - Faisal Tehrani

Rasanya semua pihak, khusus rakyat Negeri Sembilan terkejut dengan tindak tanduk segelintir pembesar adat yang berkumpul di Balai Rasmi Tengku Besar Tampin pada pagi 5 Jun 2026.Melihat kepada ‘tokoh-tokoh’ yang hadir di situ adalah jelas langkah luar biasa ini dilakukan oleh sepihak yang berkepentingan. Ia dilakukan pada hari Jumaat.

Usaha untuk melengserkan Yamtuan Besar Tuanku Muhriz ibni Almarhum Tuanku Munawir, yang telah dimasyhurkan sejak pada tahun 2008 tanpa sebab munasabah adalah jelas menyalahi akal, menyalahi undang-undang dan menyalahi adat.

Dari segi adat, Ibu Soko yang mempunyai suara besar dalam Adat Perpatih telah pun sebulat suara menolak tindak-tanduk Undang. Dalam hal ini misalnya susulan pesaka mantan Undang Luak Sungei Ujong, Mubarak Thahak Datuk Klana Petra sudah pun dilucutkan oleh Yang Mulia Telaga Undang, Sarifah Norzaidah Al-Qadri selaku Ibu Soko.Pemberhentian tersebut dibuat mengikut adat Luak Sungei Ujong selaras dengan Fasal 14(3) Undang-Undang Tubuh Kerajaan Negeri Sembilan 1959. Malah Sarifah Norzaidah menyatakan Ibu Soko-Ibu Soko Klana Hulu dan Anak-anak Waris Klana Hulu telah pun menjunjung kasih terhadap nasihat yang diberikan oleh anggota-anggota Dewan yang bersidang.

Nasihat Dewan tersebut sejajar dengan Fasal 16 Undang-undang Tubuh Kerajaan Negeri Sembilan (UUTKNS) 1959 dan ia selaras dengan adat Sungei Ujong berkenaan hal pemberhentian Undang Luak yang terangkum dalam Fasal 14 (3) UUTKNS 1959.

Benarkah tokoh-tokoh sebuah parti ini tidak mengetahui batas kuasa Ibu Soko?

INGKAR UNDANG-UNDANG ADAT 

Saya ragu mereka tidak mengetahuinya. Dalam Syarahan Negeri Sembilan yang dilakukan pada 2011 untuk kali kelima, Mohamad Hasan yang ketika itu Menteri Besar Negeri Sembilan telah menulis prakata untuk syarahan bertajuk ‘Peranan Ibu Soko Dalam Adat Perpatih di Negeri Sembilan’. Syarahan ini kemudian diterbitkan oleh Lembaga Muzium Negeri Sembilan.

Dalam syarahan yang diberikan oleh arwah Dr Mohd Rosli Saludin itu, beliau telah pun menjelaskan yang Ibu Soko mempunyai kuasa veto, termasuk dalam hal politik. Ini sesuai dengan Adat Perpatih yang merupakan undang-undang yang melebihkan posisi kaum wanita. Dr Rosli Saludin menulis begini:

“Kedudukan mereka di belakang tabir bukannya hanya setakat mendengar, tetapi menjadi penentu dalam mencapai keputusan. Mereka boleh menyatakan ketidakpuasan hati sama ada dalam aspek ekonomi, sosial atau politik. Wanita adat juga mempunyai suara yang sama dengan lelaki, walaupun dalam perkampungan, mereka berada di bahagian dalam. 

Selain itu, segala sesuatu yang akan diputuskan dan dilaksanakan harus mendapat persetujuan daripada pihak wanita. Hal ini jelas menunjukkan bahawa wanita terutama 'Ibu Soko' mempunyai kuasa veto dalam semua perkara yang berkaitan dengan perjalanan kehidupan anggota masyarakat sebagai unit kelompok kekeluargaan.”

Saya mengulang sekali lagi, syarahan ini didukung oleh Mohamad Hasan yang ketika itu adalah Menteri Besar Negeri Sembilan. Beliau menyatakan dalam pengenalan syarahan itu ‘nilai yang ada’ pada Adat Perpatih ‘boleh membentuk perpaduan yang mampan’. Seterusnya beliau mengatakan, ‘mari kita amalkan musyawarah, muafakat dan budi yang terdapat dalam Adat Perpatih’. Entah ke mana perpaduan, musyawarah, muakafat dan budi yang disebut itu.

Apa yang terjadi di Balai Rasmi Tengku Besar Tampin pada 5 Jun 2026 adalah sesuatu yang mengingkari Undang-undang Adat itu sendiri. Saya percaya ramai rakyat Negeri Sembilan terkejut dengan kejadian tersebut. Malah sedang memperhatikan tindak-tanduk parti serta pembesar adat yang melanggar perbilangan dan ketentuan adat.

TUJUH TEGAHAN

Dalam Adat Perpatih, pembesar adat tidak boleh melakukan tujuh perkara. Tegahan ini sangat bermakna. Tujuh tegahan itu adalah:

Pertama, tidak boleh memerahkan muka atau cepat meruok marah.

Kedua, tidak boleh menghentam tanah yang bermaksud tidak boleh bercakap dengan suara yang keras dan menggunakan isyarat-isyarat yang menggertak, seperti menghentak kaki, menunjukkan buku lima, menumbuk meja dan sebagainya. Ini kerana tindakan ini menunjukkan sikap yang biadab, menunjukkan kedegilan - dia sahaja yang betul, orang lain semuanya bodoh dan salah. Sikap ini bertentangan dengan prinsip muafakat dalam adat.

Ketiga, pemimpin adat tidak boleh sama sekali menyinsing lengan baju.

Keempat, tidak boleh berlari-lari tangga yang menunjukkan perangai ketergesaan yang boleh membawa kepada kecuaian.

Kelima, pembesar adat khusus Undang dan Dato Lembaga tidak boleh menjunjung sesuatu di atas kepala.

Keenam, mereka tidak boleh mengangkat barang dengan mengandar.

Dan terakhir, mereka tidak boleh berbual-bual di bawah anjung atau serambi rumah. Perkara ini untuk memelihara kemuliaan pemimpin adat supaya tidak bercampur dengan juak, balaci, dan orang yang hina di mana hari ini wujud dalam bentuk manusia seperti scammer, pempengaruh, artis galak, kaki gosip, lasykar siber dan sebagainya.

Apa yang terjadi di Tampin pada pagi 5 Jun 2026 adalah melanggar ketujuh-tujuh tegahan di atas dan meletakkan pembesar adat yang ikut berhimpun di situ dalam keadaan memalukan. Bukan itu sahaja, para pembesar Ibu Soko yang telah melakukan veto lebih awal, harus berhimpun bersama pembesar adat yang lain iaitu yang waras untuk menentukan apakah kejadian tersebut telah melangkaui Undang-Undang Nan Lapan.

Dalam Adat Perpatih, Undang-Undang Nan Lapan adalah pengertian konsep jenayah. Lapan perkara jahat itu adalah tikam bunuh (membunuh); sumbang salah (berzina); maling curi (mencuri); samun sakal (menyamun), dahaga dahagi (memberontak); umbuak umbai (rasuah); siar bakar (membakar atau melakukan ‘arson’) dan terakhir, upas racun (santau menyantau).

Saya berpandangan, tindakan di Tampin itu wajar disiasat menurut adat sebagai dahaga dahagi. Pembesar adat yang waras dan sekalian Ibu Soko juga perlu menyiasat jika terdapat anasir umbuak umbai atau korupsi dalam hal ini. Sangat menghairankan tiada angin tiada ribut Yamtuan Besar dipecat. Belum berlaku dalam sejarah, jangan-jangan, mungkin semua ini dilakukan di balik tabir untuk membebaskan seseorang yang melakukan umbuak umbai? Naudzubillah.

FAISAL TEHRANI pengarang dan felo pengkaji di Institut Alam dan Tamadun Melayu, Universiti Kebangsaan Malaysia (UKM).",https://www.facebook.com/edynoor.samm/posts/pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,,,neutral,2026-06-07T03:34:05+00:00,0,0,399,0,0.0,399,1197.0,,
facebook,comment,Y29tbWVudDoyODE1MDY4NzgzMTIwODY0Ml85NzM4NDM0Njg3NjIzNTk=,"Saya membaca teks perlantikan Dato Undang Sungai Ujong yang baru dan memahami kronologi dan kesahihan perlantikan tersebut untuk memberi kefahaman bahawa adat telah berjalan di Sungai Ujong. 

Berdasarkan perbincangan panjang kita sebelum ini, berikut adalah inti pati fakta yang telah ditetapkan:

Fakta Yang Telah Selesai:

1. Pemecatan Undang adalah SAH — Telah dibuat pada 13 Mei 2025 oleh Telaga Undang, Waris Klana Hulu, Luak Sungei Ujong mengikut pesaka dan adat.

2. DKU telah menerima pemecatan tersebut pada Sidang Khas 17 April 2026, dipengerusikan oleh DYMM Tuanku Muhriz sendiri.

3. Undang Baharu Sungei Ujong ke-11 telah dilantik — YTM Muhammad Faris Johari, bergelar Datuk Klana Petra, dalam istiadat adat di Telaga Undang pada 22 April 2026.

4. Kes mahkamah yang difailkan undang dari luak lain bukan cabaran terhadap pemecatan — Ia hanya saman pemula untuk mendapatkan salinan minit mesyuarat DKU 17 April 2026, dan pihak defendan telah membantah bidang kuasa mahkamah berdasarkan Perkara 16(3) UUTKNS 1959 (keputusan DKU muktamad & tidak boleh dicabar di mahkamah).

5. Pemecatan Undang TIDAK boleh dibatalkan oleh mahkamah — Ini prinsip asas perlembagaan: masalah adat, biar adat selesaikan. Malah Sungai Ujung telah melantik Undang Baru. 

Mengapa Ramai Masih Keliru?

1. Mereka tidak tahu bahawa Telaga Undang (badan adat tertinggi dalam luak) telah memecat Mubarak pada 13 MEI 2025 — setahun sebelum orang ramai mula bercakap tentang krisis ini.

2. Mereka terperangkap dengan naratif ""empat undang lawan Yamtuan"" — hakikatnya, Dua undang yang bersama mengisytiharkan pemecatan Tuanku adalah tidak sah kerana 2 lagi sudah tiada dan belum jelas kuasa.

3. Mereka tidak faham bahawa ""Undang Yang Empat"" dalam konteks pemecatan Yamtuan memerlukan SEMUA undang dalam keadaan sah — dengan 2 tidak sahih, tiada kuorum sah untuk memecat YDPB.

4. Mereka menganggap kes mahkamah adalah ""cabaran terhadap pemecatan"" — ia sebenarnya hanya saman untuk mendapatkan dokumen.

Yang pasti Undang Yang Empat Tidak Boleh ""Memanggil Mesyuarat DKU"" Tanpa Perkenan YDPB

Fahaman keliru Fasal XXI membenarkan Undang Yang Empat memanggil mesyuarat DKU tanpa YDPB adalah salah

Lihat Fasal 16(1) UUTKNS:

""There shall be a Dewan Keadilan dan Undang consisting of His Highness the Yang di-Pertuan Besar as President ...""

· YDPB adalah Pengerusi DKU, bukan pilihan, tetapi keperluan perlembagaan. Tanpa YDPB, DKU tidak terbentuk dengan sempurna sebagai suatu badan.
· Oleh itu, mesyuarat tanpa perkenan YDPB adalah batal dan tidak sah.

Sila komen dengan fakta jika ini salah",,https://www.facebook.com/edynoor.samm/posts/pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,neutral,2026-06-07T04:59:40+00:00,76,0,15,0,0.0,106,,Syed Azman Al Qudry,0.0
facebook,comment,Y29tbWVudDoyODE1MDY4NzgzMTIwODY0Ml8xMzY1NzU1MDA4NzM4OTY0,rais bodoh betul kau ni memang batu api  patutnya kau sebagai org lama sebgai pendamai tapi tidak kau pulak  sebagai racun dan  melaga2 antara 2 pihak. tindakan patut diambil pd atok rais ni. dia lebih dari undang lagi ni,,https://www.facebook.com/edynoor.samm/posts/pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,neutral,2026-06-07T04:10:42+00:00,89,0,6,0,0.0,101,,Kama Wc,0.0
facebook,comment,Y29tbWVudDoyODE1MDY4NzgzMTIwODY0Ml8xNTAyMTc3MDgwNzU4NDMx,Hak hakiki tahta Yang di-Petuan Besar milik Tuanku Muhriz,,https://www.facebook.com/edynoor.samm/posts/pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,neutral,2026-06-07T06:06:27+00:00,40,0,6,0,0.0,52,,Mohd Soffian,0.0
facebook,comment,Y29tbWVudDoyODE1MDY4NzgzMTIwODY0Ml84ODU1NDA1NjEyMzE0MjE=,Yg baju hijau tu dh tua nk mampus kata P.Ramlee laa knn..,,https://www.facebook.com/edynoor.samm/posts/pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,neutral,2026-06-07T03:50:02+00:00,54,0,5,0,0.0,64,,Llham Zaman,0.0
facebook,comment,Y29tbWVudDoyODE1MDY4NzgzMTIwODY0Ml8yMDM2MDgxMTIzNjYzNjM1,"Baru den ingat tujuh tegahan yang ke 7 segala pemusyarahan segala masalah termasuk melibatkan hal masyarakat termasuk kenduri kendara harus dilakukan di anjung rumah...

Kalau rumah lama orang minang ni rumah tinggi dan ada tangga... Di pangkal rumah itu adalah anjung rumah ..

Segala perbincangan harus dilakukan disitu dan dihadiri oleh pembesar terdiri dari busoko tok miko tok ompek dan tok undang... Itu antara gelaran yang ada di dalam struktur pembesar setempat ... Bukan tok undang yo boleh buek keputusan masa tu 🤣

Di anjung rumah itu akan dipasang bidai kain seperti kain batik ditutup mengelilingi kawasan bilik anjung tersebut.. tujuan seperti yang dinyatakan oleh admin bagi mengelak perkara yang tak elok atau diketahui oleh pihak luar bagi menjaga struktur adat itu sendiri... Bukan dibuek kek hotel Tong Fong 🤣

Den mempunyai galur suku biduanda yang diwarisi oleh almarhum ayahanda den rasa tercabar bila maruah tuanku Mukhriz yang dari susur galur yang samo dipermalukan dan terasa terhina dengan tindakan anjing anjing politik yang bermain dengan politik murah seperti ini.. semoga Allah selamatkan kebawah duli Yamtuan besar negeri sembilan ..

Yang membenarkan  ✅",,https://www.facebook.com/edynoor.samm/posts/pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,pfbid0RfTxtwbPfHu67rqXAF9VihvcPwiiRA2koGHtsx3WYiSkqwf8bMwPBYBR69QwXskgl,neutral,2026-06-07T09:10:20+00:00,20,0,7,0,0.0,34,,محمد کاميل زکريا,0.0
